subject,20220504,20220505,20220506,20220507,20220508,20220509,20220510,20220511,20220512,20220516,cage
1.1,6.046829268292588,11.5377499999999,5.956341463414536,3.597999999999913,10.863589743589666,7.1839999999999336,9.314499999999878,9.92699999999991,,8.523658536585272,1
1.2,25.47153846153837,13.112195121951114,7.628249999999912,5.647999999999921,4.987692307692208,4.095249999999878,9.063999999999897,6.926499999999905,18.88999999999992,10.486999999999933,2
1.3,36.30052631578938,373.8447499999999,14.23449999999992,7.0009999999999195,8.922820512820412,8.972249999999876,8.345249999999899,7.850999999999876,16.605499999999942,13.887249999999929,2
1.4,10.832682926829168,125.87200000000003,29.977804878048683,12.333999999999914,6.5941025641024495,5.9347499999999025,9.346249999999902,19.386499999999902,,12.103658536585261,1
2.1,7.5484999999999305,18.269268292682813,5.618499999999935,3.929249999999903,6.335897435897336,5.167749999999903,6.8239999999999155,4.941749999999909,17.10824999999989,9.88849999999989,2
2.2,15.223902439024286,18.313999999999908,6.1639024390242945,3.4662499999999135,7.114102564102486,7.791499999999891,5.317749999999913,24.289499999999915,,10.126341463414528,1
2.3,17.934146341463325,8.329999999999924,4.357804878048691,4.936999999999914,3.979999999999898,3.64574999999992,4.596249999999914,5.392249999999859,,3.5552499999999134,1
2.4,29.686153846153776,14.604499999999877,8.605249999999895,5.115499999999889,3.765641025640939,2.025249999999919,5.232249999999889,4.912249999999907,5.161999999999905,6.411499999999911,2
