subject,20220508,20220509,20220510,20220511,cage
1.1,2.244871794871757,1.6449999999999343,0.8759999999999435,0.6637499999999752,1
1.4,5.418974358974262,3.5119999999999267,1.7714999999999592,4.731249999999983,1
2.2,1.677948717948671,2.0017499999999337,1.3647499999999433,4.510749999999975,1
2.3,3.0194871794871028,2.2034999999999627,1.485999999999963,2.091749999999938,1
